U_TIME,LSL_TIME,HUMAN_TIME,MESSAGE,VECTOR_NUM,VECTOR_NAME,PERFORMER
1699545988895232300,56787.8381493,16:06:28:895232,P300:1200,1,Index of Time and Change que 2:10,
1699545989907279900,56788.8501604,16:06:29:907280,P300:1200,1,Index of Time and Change que 2:10,
1699545990920009200,56789.8623767,16:06:30:920009,P300:1000,1,Index of Time and Change que 2:10,
1699545991931614400,56790.8736371,16:06:31:931614,P300:1200,1,Index of Time and Change que 2:10,
1699545992941559600,56791.884065,16:06:32:941560,P300:1000,1,Index of Time and Change que 2:10,
1699545993952813500,56792.8954134,16:06:33:952814,P300:1200,1,Index of Time and Change que 2:10,
1699545994962837200,56793.9050611,16:06:34:962837,P300:1200,1,Index of Time and Change que 2:10,
1699545995972808300,56794.9150578,16:06:35:972808,P300:1200,1,Index of Time and Change que 2:10,
1699545996982176600,56795.9250595,16:06:36:982177,P300:1200,1,Index of Time and Change que 2:10,
1699545997993144400,56796.9351273,16:06:37:993144,P300:1200,1,Index of Time and Change que 2:10,
1699545998135249600,56797.0774829,16:06:38:135250,H,1,Index of Time and Change que 2:10,
1699545999010208400,56797.9521763,16:06:39:010209,P300:1200,1,Index of Time and Change que 2:10,
1699546000025627700,56798.9683152,16:06:40:025628,P300:1000,1,Index of Time and Change que 2:10,
1699546001035337100,56799.9781455,16:06:41:035337,P300:1200,1,Index of Time and Change que 2:10,
1699546002045695000,56800.988134,16:06:42:045695,P300:1200,1,Index of Time and Change que 2:10,
1699546003055781700,56801.998064,16:06:43:055782,P300:1200,1,Index of Time and Change que 2:10,
1699546004065347800,56803.008065,16:06:44:065348,P300:1200,1,Index of Time and Change que 2:10,
1699546005077156400,56804.019125,16:06:45:077156,P300:1000,1,Index of Time and Change que 2:10,
1699546006087139100,56805.0291444,16:06:46:087139,P300:1200,1,Index of Time and Change que 2:10,
1699546007098915200,56806.0412784,16:06:47:098915,P300:1000,1,Index of Time and Change que 2:10,
1699546008109888500,56807.0520698,16:06:48:109889,P300:1200,1,Index of Time and Change que 2:10,
1699546008146675700,56807.0887918,16:06:48:146676,H,1,Index of Time and Change que 2:10,
1699546009121769700,56808.064166,16:06:49:121770,P300:1200,1,Index of Time and Change que 2:10,
1699546010132280500,56809.075061,16:06:50:132281,P300:1200,1,Index of Time and Change que 2:10,
1699546011142782300,56810.0851049,16:06:51:142782,P300:1200,1,Index of Time and Change que 2:10,
1699546012159146000,56811.1020613,16:06:52:159146,P300:1200,1,Index of Time and Change que 2:10,
1699546013171585000,56812.1140615,16:06:53:171585,P300:1200,1,Index of Time and Change que 2:10,
1699546014181606400,56813.1244922,16:06:54:181606,P300:1200,1,Index of Time and Change que 2:10,
1699546015193076400,56814.1350587,16:06:55:193076,P300:1200,1,Index of Time and Change que 2:10,
1699546016203132000,56815.1451461,16:06:56:203132,P300:1200,1,Index of Time and Change que 2:10,
1699546017213057100,56816.1553235,16:06:57:213057,P300:1200,1,Index of Time and Change que 2:10,
1699546018164686800,56817.1066789,16:06:58:164687,H,1,Index of Time and Change que 2:10,
1699546018223055500,56817.1650914,16:06:58:223056,P300:1200,1,Index of Time and Change que 2:10,
1699546019232623100,56818.1750633,16:06:59:232623,P300:1200,1,Index of Time and Change que 2:10,
1699546020243742300,56819.1860582,16:07:00:243742,P300:1200,1,Index of Time and Change que 2:10,
1699546021316570800,56820.2591338,16:07:01:316571,P300:1200,1,Index of Time and Change que 2:10,
1699546022326279200,56821.2691957,16:07:02:326279,P300:1200,1,Index of Time and Change que 2:10,
1699546023338251900,56822.2803322,16:07:03:338252,P300:1200,1,Index of Time and Change que 2:10,
