U_TIME,LSL_TIME,HUMAN_TIME,MESSAGE,VECTOR_NUM,VECTOR_NAME,PERFORMER
1699456091479922300,101829.9350364,15:08:11:479922,FAKE:1200,,,
1699456092503276000,101830.9579757,15:08:12:503276,FAKE:1200,,,
1699456092553147000,101831.0077719,15:08:12:553147,H,,,
1699456093513584200,101831.9690457,15:08:13:513584,FAKE:1200,,,
1699456094555452900,101833.0100754,15:08:14:555453,FAKE:1200,,,
1699456095566703000,101834.0221582,15:08:15:566703,FAKE:1200,,,
1699456096578825200,101835.0339803,15:08:16:578825,FAKE:1200,,,
1699456097589784600,101836.0449802,15:08:17:589785,FAKE:1200,,,
1699456098602057100,101837.0569773,15:08:18:602057,FAKE:1200,,,
1699456099613507200,101838.0681,15:08:19:613507,FAKE:1200,,,
1699456100626197500,101839.0811086,15:08:20:626198,FAKE:1200,,,
1699456101638241900,101840.0935318,15:08:21:638242,FAKE:1200,,,
1699456102565577600,101841.020585,15:08:22:565578,H,,,
1699456102652228000,101841.1070782,15:08:22:652228,FAKE:1200,,,
1699456103663870900,101842.1189817,15:08:23:663871,FAKE:1200,,,
1699456104676317300,101843.1310917,15:08:24:676317,FAKE:1200,,,
1699456105687686100,101844.1422725,15:08:25:687686,FAKE:1200,,,
1699456106697954700,101845.1529696,15:08:26:697955,FAKE:1200,,,
1699456107709964400,101846.1649806,15:08:27:709964,FAKE:1200,,,
1699456108721737100,101847.1770426,15:08:28:721737,FAKE:1200,,,
1699456109733213400,101848.1880443,15:08:29:733213,FAKE:1200,,,
1699456112576287300,101851.0316613,15:08:32:576287,H,,,
1699456122589522000,101861.0441543,15:08:42:589522,H,,,
1699456132602415700,101871.0570441,15:08:52:602416,H,,,
1699456140745086300,101879.1999569,15:09:00:745086,FAKE:1200,,,
1699456141757602000,101880.2124975,15:09:01:757602,FAKE:1200,,,
1699456142612851700,101881.0682152,15:09:02:612852,H,,,
1699456142769166600,101881.2239765,15:09:02:769167,FAKE:1200,,,
1699456143780554400,101882.235978,15:09:03:780555,FAKE:1200,,,
1699456144791510200,101883.2469704,15:09:04:791510,FAKE:1200,,,
1699456145803494800,101884.2589788,15:09:05:803495,FAKE:1200,,,
1699456146814894400,101885.2700454,15:09:06:814894,FAKE:1200,,,
1699456147826216600,101886.2809722,15:09:07:826217,FAKE:1200,,,
1699456148838235800,101887.2931733,15:09:08:838236,FAKE:1200,,,
1699456149850172300,101888.3049809,15:09:09:850173,FAKE:1200,,,
1699456150862477600,101889.3170972,15:09:10:862478,FAKE:1200,,,
1699456151874486600,101890.3290891,15:09:11:874486,FAKE:1200,,,
1699456152627074600,101891.0823025,15:09:12:627074,H,,,
1699456152885195600,101891.3399741,15:09:12:885195,FAKE:1200,,,
1699456153897335000,101892.3520105,15:09:13:897335,FAKE:1200,,,
1699456154909095100,101893.363975,15:09:14:909095,FAKE:1200,,,
1699456155920567600,101894.3759781,15:09:15:920568,FAKE:1200,,,
